time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-10-10T17:46:45.258Z,41.8803,-119.6351,11.5,2.5,ml,7,76.96,0.14,0.2143,nn,nn00514253,2018-06-30T00:04:43.575Z,"68km ESE of Lakeview, Oregon",earthquake,,2,0.24,5,reviewed,nn,nn
2015-10-12T21:14:23.830Z,38.8201667,-122.8055,1.02,2.99,md,44,38,0.01441,0.04,nc,nc72535795,2017-02-08T13:01:58.890Z,"6km NW of The Geysers, California",earthquake,0.1,0.54,0.252,115,reviewed,nc,nc
2015-10-14T03:07:05.540Z,47.9321667,-121.5728333,3.47,2.78,ml,27,55,0.1842,0.19,uw,uw61077957,2016-07-22T19:58:43.260Z,"12km NE of Gold Bar, Washington",earthquake,0.3,1.42,0.124,112,reviewed,uw,uw
2015-10-14T10:22:42.530Z,37.783,-121.9656667,7.7,2.59,md,85,53,0.007207,0.12,nc,nc72536530,2017-02-08T13:12:44.970Z,"1km ENE of San Ramon, California",earthquake,0.13,0.18,0.17,87,reviewed,nc,nc
2015-10-14T10:58:41.190Z,37.7853333,-121.9636667,7.96,3.08,mw,119,54,0.007207,0.1,nc,nc72536565,2017-02-08T13:13:35.370Z,"1km ENE of San Ramon, California",earthquake,0.1,0.14,,3,reviewed,nc,nc
2015-10-14T15:14:04.350Z,37.7881667,-121.9643333,8.34,2.95,md,114,55,0.005405,0.13,nc,nc72536780,2017-02-08T13:16:41.170Z,"1km NE of San Ramon, California",earthquake,0.11,0.13,0.219,100,reviewed,nc,nc
2015-10-14T22:44:54.260Z,37.7903333,-121.969,9.45,2.56,md,98,55,0.002703,0.13,nc,nc72537010,2017-02-08T13:20:41.220Z,"1km NE of San Ramon, California",earthquake,0.16,0.23,0.165,62,reviewed,nc,nc
2015-10-15T01:15:12.710Z,40.6453,-127.2007,11.91,3.1,md,,267,2.354,0.83,us,us10003pam,2017-02-08T13:21:54.633Z,"248km W of Ferndale, California",earthquake,9.5,9.5,0.137,16,reviewed,us,nc
2015-10-15T07:00:32.390Z,47.3295,-122.7253333,29.782,2.63,ml,37,91,0.1215,0.25,uw,uw61078507,2016-07-22T19:58:47.810Z,"1km SE of Key Center, Washington",earthquake,0.35,0.73,0.158,132,reviewed,uw,uw
2015-10-15T08:46:17.429Z,41.8539,-119.6367,10.7,2.7,ml,8,132.69,0.155,0.2252,nn,nn00514728,2018-06-30T00:05:05.568Z,"69km ESE of Lakeview, Oregon",earthquake,,2.2,0.43,5,reviewed,nn,nn
2015-10-15T11:10:09.620Z,47.3363333,-122.7076667,29.88,2.72,ml,31,76,0.1637,0.28,uw,uw61078567,2016-07-22T19:58:49.540Z,"2km E of Key Center, Washington",earthquake,0.47,0.9,0.178,150,reviewed,uw,uw
2015-10-15T13:10:20.920Z,37.7861667,-121.9643333,8.52,3.36,mw,159,39,0.006306,0.14,nc,nc72537675,2017-02-08T13:25:26.450Z,"1km ENE of San Ramon, California",earthquake,0.1,0.14,,4,reviewed,nc,nc
2015-10-16T03:38:00.110Z,40.1971667,-125.008,-0.36,2.92,ml,12,322,0.5676,0.24,nc,nc72538095,2017-02-08T13:32:01.729Z,"61km WSW of Ferndale, California",earthquake,2.36,1.14,0.101,23,reviewed,nc,nc
2015-10-17T19:41:57.770Z,39.664,-122.8171667,4.95,2.53,md,33,42,0.07838,0.08,nc,nc72539235,2017-02-08T13:46:18.510Z,"39km ESE of Covelo, California",earthquake,0.16,0.9,0.171,51,reviewed,nc,nc
2015-10-17T21:45:05.630Z,37.7805,-121.9625,6.32,2.54,md,63,53,0.01081,0.12,nc,nc72539310,2017-02-08T13:48:11.730Z,"1km E of San Ramon, California",earthquake,0.16,0.12,0.295,51,reviewed,nc,nc
2015-10-17T21:45:14.450Z,37.7818333,-121.9653333,6.11,2.63,md,39,151,0.008108,0.13,nc,nc72539315,2017-02-08T13:48:29.040Z,"1km E of San Ramon, California",earthquake,0.32,0.31,0.096,14,reviewed,nc,nc
2015-10-18T13:16:34.210Z,38.8076667,-122.8156667,1.3,3.3,ml,61,30,0.01622,0.1,nc,nc72539720,2017-02-08T13:57:36.860Z,"6km WNW of The Geysers, California",earthquake,0.11,0.42,0.119,52,reviewed,nc,nc
2015-10-18T19:25:38.450Z,37.7856667,-121.962,9.12,2.63,md,94,54,0.008108,0.13,nc,nc72539965,2017-02-08T14:04:23.570Z,"1km ENE of San Ramon, California",earthquake,0.13,0.21,0.173,78,reviewed,nc,nc
2015-10-18T22:31:28.150Z,37.7898333,-121.9643333,8.62,3.26,mw,131,55,0.005405,0.14,nc,nc72540130,2017-02-08T14:07:19.770Z,"1km NE of San Ramon, California",earthquake,0.11,0.16,,4,reviewed,nc,nc
2015-10-19T23:02:30.060Z,37.7856667,-121.9645,8.05,2.74,md,89,55,0.006306,0.16,nc,nc72540745,2017-02-08T14:20:06.840Z,"1km ENE of San Ramon, California",earthquake,0.16,0.22,0.177,68,reviewed,nc,nc
2015-10-19T23:21:17.680Z,37.7918333,-121.9635,7.4,3.6,mw,161,56,0.007207,0.15,nc,nc72540765,2019-10-15T05:54:47.711Z,"1km NE of San Ramon, California",earthquake,0.1,0.1,,5,reviewed,nc,nc
2015-10-20T00:44:25.740Z,37.7861667,-121.9628333,6.54,2.5,md,83,55,0.007207,0.1,nc,nc72540930,2017-02-08T14:26:01.890Z,"1km ENE of San Ramon, California",earthquake,0.11,0.14,0.159,68,reviewed,nc,nc
2015-10-20T04:33:04.380Z,37.7955,-121.979,5.87,2.84,md,95,47,0.001802,0.24,nc,nc72541090,2017-02-08T14:29:33.370Z,"1km N of San Ramon, California",earthquake,0.14,0.18,0.195,75,reviewed,nc,nc
2015-10-20T04:33:52.850Z,37.791,-121.9685,6.45,2.79,md,90,55,0.002703,0.15,nc,nc72541095,2017-02-08T14:29:45.400Z,"1km NE of San Ramon, California",earthquake,0.13,0.15,0.105,58,reviewed,nc,nc
2015-10-21T05:06:12.030Z,40.3286667,-124.6591667,16.07,2.82,md,55,233,0.2865,0.14,nc,nc72541615,2017-02-08T14:40:05.860Z,"43km SW of Ferndale, California",earthquake,0.66,0.55,0.144,63,reviewed,nc,nc
2015-10-21T12:21:45.540Z,40.401,-125.0478333,0.08,2.75,md,63,259,0.5883,0.27,nc,nc72541710,2017-02-08T14:41:34.736Z,"69km WSW of Ferndale, California",earthquake,1.08,1.48,0.171,51,reviewed,nc,nc
2015-10-21T15:04:40.970Z,39.7973333,-120.8173333,1.98,2.64,md,30,60,0.08559,0.12,nc,nc72541765,2017-02-08T14:42:25.350Z,"16km SSE of East Quincy, California",earthquake,0.26,1.15,0.143,61,reviewed,nc,nc
2015-10-22T00:05:51.560Z,40.421,-125.0283333,0.77,2.9,ml,31,268,0.5766,0.28,nc,nc72541905,2017-02-08T14:44:37.651Z,"67km WSW of Ferndale, California",earthquake,1.43,1.28,0.126,19,reviewed,nc,nc
2015-10-22T18:35:49.010Z,42.3911667,-126.9261667,3.82,2.57,md,14,306,2.337,0.83,uw,uw61082062,2016-07-22T19:59:17.000Z,off the coast of Oregon,earthquake,7.37,31.61,0.011,5,reviewed,uw,uw
2015-10-22T23:07:38.970Z,50.8008,-129.9621,10,5.1,mww,,139,1.173,0.94,us,us10003qur,2016-11-10T21:56:54.971Z,"179km W of Port Hardy, Canada",earthquake,5.1,1.9,,,reviewed,us,us
2015-10-23T09:55:25.020Z,37.7801667,-121.9595,6.64,2.76,md,92,53,0.01261,0.14,nc,nc72542470,2017-02-08T14:52:50.020Z,"1km E of San Ramon, California",earthquake,0.14,0.15,0.164,56,reviewed,nc,nc
2015-10-23T13:48:24.590Z,37.7825,-121.9655,8.7,3.23,mw,133,53,0.008108,0.12,nc,nc72542520,2017-02-08T14:54:09.170Z,"1km ENE of San Ramon, California",earthquake,0.11,0.17,,4,reviewed,nc,nc
2015-10-23T16:52:42.690Z,40.8723333,-126.9433333,2.68,2.96,md,15,316,2.096,0.18,nc,nc72542575,2017-02-08T14:54:35.991Z,"228km W of Ferndale, California",earthquake,2.4,31.61,0.087,10,reviewed,nc,nc
2015-10-24T03:55:05.960Z,43.5321667,-121.7233333,0.7,2.79,ml,24,81,0.302,0.14,uw,uw61082862,2016-07-22T19:59:30.200Z,"23km SW of La Pine, Oregon",earthquake,0.34,1.1,0.161,75,reviewed,uw,uw
2015-10-24T07:06:22.750Z,40.4011667,-125.2606667,4.71,2.7,md,14,302,0.7495,0.12,nc,nc72542900,2017-02-08T14:59:13.302Z,"86km WSW of Ferndale, California",earthquake,1.21,31.61,0.181,30,reviewed,nc,nc
2015-10-24T07:43:46.260Z,37.781,-121.9668333,9.24,3.21,mw,166,53,0.009009,0.16,nc,nc72542915,2017-02-08T14:59:56.350Z,"0km E of San Ramon, California",earthquake,0.12,0.18,,4,reviewed,nc,nc
2015-10-24T07:44:07.040Z,37.7831667,-121.9691667,9.6,3.02,ml,157,30,0.006306,0.21,nc,nc72542920,2017-02-08T15:00:09.640Z,"0km ENE of San Ramon, California",earthquake,0.16,0.22,0.182,33,reviewed,nc,nc
2015-10-25T06:26:23.320Z,37.7845,-121.9745,10.12,2.62,md,122,56,0.005405,0.16,nc,nc72543370,2017-02-08T15:07:01.480Z,"0km NNE of San Ramon, California",earthquake,0.17,0.23,0.183,103,reviewed,nc,nc
2015-10-25T11:58:53.270Z,38.8073333,-122.7923333,1.15,2.61,md,45,32,0.002703,0.04,nc,nc72543610,2017-02-08T15:09:32.790Z,"4km NW of The Geysers, California",earthquake,0.12,0.16,0.211,72,reviewed,nc,nc
2015-10-26T05:13:59.120Z,37.781,-121.9653333,6.9,2.89,md,107,53,0.009009,0.17,nc,nc72544095,2017-02-08T15:13:46.500Z,"1km E of San Ramon, California",earthquake,0.12,0.16,0.234,90,reviewed,nc,nc
2015-10-26T06:11:01.280Z,43.529,-121.7233333,5.82,2.89,ml,28,74,0.03217,0.16,uw,uw61083597,2016-07-22T19:59:37.540Z,"23km SW of La Pine, Oregon",earthquake,0.34,0.28,0.208,68,reviewed,uw,uw
2015-10-26T09:48:01.630Z,37.7983333,-121.9653333,8.16,2.69,md,101,58,0.01081,0.1,nc,nc72544180,2017-02-08T15:15:03.980Z,"2km NNE of San Ramon, California",earthquake,0.1,0.13,0.124,84,reviewed,nc,nc
2015-10-26T18:33:58.510Z,37.7831667,-121.9611667,5.53,2.64,md,66,54,0.00991,0.12,nc,nc72544410,2017-02-08T15:18:46.940Z,"1km ENE of San Ramon, California",earthquake,0.13,0.17,0.21,69,reviewed,nc,nc
2015-10-27T05:19:57.280Z,37.7838333,-121.9653333,5.67,2.67,md,98,54,0.007207,0.15,nc,nc72544565,2017-02-08T15:21:49.930Z,"1km ENE of San Ramon, California",earthquake,0.13,0.18,0.168,87,reviewed,nc,nc
2015-10-27T08:46:11.100Z,37.8001667,-121.9685,9.2,2.98,ml,153,59,0.01081,0.14,nc,nc72544610,2017-02-08T15:22:43.610Z,"2km NNE of San Ramon, California",earthquake,0.11,0.15,0.176,59,reviewed,nc,nc
2015-10-27T09:06:55.420Z,37.7991667,-121.9695,8.86,2.94,md,134,57,0.00991,0.14,nc,nc72544620,2017-02-08T15:23:11.350Z,"2km NNE of San Ramon, California",earthquake,0.13,0.16,0.143,103,reviewed,nc,nc
2015-10-27T09:36:43.740Z,37.7991667,-121.9748333,8.87,2.84,md,148,56,0.007207,0.14,nc,nc72544645,2017-02-08T15:23:31.100Z,"2km N of San Ramon, California",earthquake,0.11,0.14,0.135,131,reviewed,nc,nc
2015-10-28T00:07:33.410Z,37.7775,-121.9635,8.98,3.13,ml,118,52,0.01261,0.09,nc,nc72545010,2017-02-08T15:28:31.020Z,"1km ESE of San Ramon, California",earthquake,0.1,0.16,0.17,66,reviewed,nc,nc
2015-10-28T03:11:04.500Z,37.7758333,-121.9638333,5.25,2.55,md,48,112,0.01441,0.16,nc,nc72545075,2017-02-08T15:30:00.410Z,"1km ESE of San Ramon, California",earthquake,0.3,0.19,0.16,46,reviewed,nc,nc
2015-10-28T14:22:23.527Z,39.0892,-119.6352,10.5,3,ml,31,73.02,0.028,0.1704,nn,nn00516642,2018-06-30T00:06:12.873Z,"8km ENE of Johnson Lane, Nevada",earthquake,,0.7,0.27,17,reviewed,nn,nn
2015-10-29T01:46:53.380Z,40.803,-123.9718333,24.85,3.07,ml,30,39,0.04595,0.19,nc,nc72545480,2017-02-08T15:38:15.830Z,"8km ESE of Bayside, California",earthquake,0.39,0.66,0.165,21,reviewed,nc,nc
2015-10-29T04:35:40.830Z,46.4861667,-122.308,20.53,3.16,ml,62,31,0.08084,0.16,uw,uw61084992,2016-07-22T19:59:46.850Z,"8km SSW of Morton, Washington",earthquake,0.25,0.63,0.158,159,reviewed,uw,uw
2015-10-29T12:41:10.940Z,37.776,-121.9641667,9.04,2.55,md,102,51,0.01441,0.1,nc,nc72545705,2017-02-08T15:41:46.550Z,"1km ESE of San Ramon, California",earthquake,0.11,0.2,0.168,78,reviewed,nc,nc
2015-10-29T16:47:40.216Z,41.9025,-119.6002,8.3,3.9,ml,8,101.86,0.152,0.1297,nn,nn00516895,2018-06-30T00:06:18.398Z,"69km ESE of Lakeview, Oregon",earthquake,,2.8,0.44,5,reviewed,nn,nn
2015-10-29T23:43:29.799Z,41.8376,-119.6454,11,3,ml,8,75.7,0.162,0.1635,nn,nn00517059,2018-06-30T00:06:20.035Z,"69km SE of Lakeview, Oregon",earthquake,,3.4,0.53,5,reviewed,nn,nn
2015-10-30T19:45:32.859Z,40.4003,-119.4407,12.4,2.7,ml,10,71.98,0.543,0.1594,nn,nn00517140,2018-06-30T00:06:24.292Z,"20km SSW of Gerlach-Empire, Nevada",earthquake,,3,0.34,4,reviewed,nn,nn
2015-10-31T06:10:47.380Z,39.6036667,-121.935,21.05,3.53,mw,33,48,0.2532,0.14,nc,nc72546355,2017-03-17T23:42:12.987Z,"12km WSW of Durham, California",earthquake,0.29,0.59,,7,reviewed,nc,nc
2015-10-31T08:20:11.360Z,40.4033333,-125.2641667,14.67,2.79,md,29,276,0.7099,0.28,nc,nc72546425,2017-02-08T15:50:38.495Z,"86km WSW of Ferndale, California",earthquake,7.13,8.74,0.125,45,reviewed,nc,nc
2015-11-01T02:33:40.920Z,40.2896667,-124.4963333,19.88,2.61,md,18,252,0.1649,0.1,nc,nc72547015,2017-02-08T15:54:53.438Z,"37km SSW of Ferndale, California",earthquake,1.18,0.34,0.118,35,reviewed,nc,nc
2015-11-01T06:32:23.830Z,37.7838333,-121.9593333,6.55,2.88,md,135,54,0.01081,0.22,nc,nc72547145,2017-02-08T15:56:53.500Z,"1km ENE of San Ramon, California",earthquake,0.13,0.19,0.214,140,reviewed,nc,nc
2015-11-01T06:38:35.920Z,37.782,-121.965,7.31,2.96,ml,139,53,0.008108,0.16,nc,nc72547150,2017-02-08T15:57:08.520Z,"1km ENE of San Ramon, California",earthquake,0.11,0.15,0.173,60,reviewed,nc,nc
2015-11-02T02:34:01.250Z,40.3646667,-125.3966667,13.67,4.33,mw,13,322,0.8153,0.24,nc,nc72547610,2017-03-17T23:42:47.338Z,"98km WSW of Ferndale, California",earthquake,2.1,31.61,,13,reviewed,nc,nc
2015-11-02T13:20:01.010Z,47.4306667,-122.0058333,23.79,2.7,ml,48,55,0.08681,0.27,uw,uw61086292,2016-07-22T19:59:55.310Z,"2km WNW of Hobart, Washington",earthquake,0.33,0.61,0.191,130,reviewed,uw,uw
2015-11-02T21:44:50.280Z,40.3481667,-124.2411667,31.16,2.7,ml,17,98,0.04234,0.13,nc,nc72547785,2017-02-08T16:07:37.940Z,"20km SW of Rio Dell, California",earthquake,0.97,1.4,0.184,18,reviewed,nc,nc
2015-11-03T13:01:06.872Z,41.8587,-119.6328,12.5,3.5,mw,7,75.9,0.154,0.2279,nn,nn00517531,2018-06-30T00:06:36.132Z,"69km ESE of Lakeview, Oregon",earthquake,,2.8,,,reviewed,nn,nn
2015-11-03T13:57:25.715Z,41.8518,-119.6279,12.7,3.3,mw,7,112.18,0.161,0.2176,nn,nn00517535,2018-06-30T00:06:36.388Z,"70km ESE of Lakeview, Oregon",earthquake,,3.6,,,reviewed,nn,nn
2015-11-03T20:20:42.890Z,37.3888333,-121.2751667,8.05,2.52,md,78,103,0.04595,0.15,nc,nc72548115,2017-02-08T16:12:19.920Z,"15km SW of Patterson, California",earthquake,0.24,0.57,0.154,96,reviewed,nc,nc
2015-11-04T01:10:51.230Z,40.4071667,-124.6306667,25.63,2.51,md,10,302,0.2342,0.07,nc,nc72548230,2017-02-08T16:13:48.642Z,"36km WSW of Ferndale, California",earthquake,1.61,2.25,0.142,10,reviewed,nc,nc
2015-11-04T22:54:54.470Z,37.7781667,-121.9638333,9.24,3.1,mw,119,52,0.01261,0.11,nc,nc72548525,2017-02-08T16:20:31.920Z,"1km E of San Ramon, California",earthquake,0.11,0.15,,4,reviewed,nc,nc
2015-11-05T06:40:45.910Z,38.2278333,-121.7865,27.79,2.5,md,72,40,0.1559,0.25,nc,nc71098409,2017-02-08T16:22:52.570Z,"11km NW of Rio Vista, California",earthquake,0.36,0.97,0.181,75,reviewed,nc,nc
2015-11-05T09:57:13.592Z,41.8597,-119.5931,8.9,2.8,ml,8,106.84,0.177,0.1993,nn,nn00517774,2018-06-30T00:06:42.448Z,"72km ESE of Lakeview, Oregon",earthquake,,3.1,0.38,5,reviewed,nn,nn
2015-11-07T10:11:57.170Z,40.3835,-124.5943333,22.61,2.71,md,34,253,0.2162,0.14,nc,nc72549510,2017-02-08T16:35:28.683Z,"35km SW of Ferndale, California",earthquake,0.71,0.47,0.131,24,reviewed,nc,nc
2015-11-08T12:15:23.780Z,37.7803333,-121.9595,9.33,2.72,md,128,53,0.01261,0.14,nc,nc72550025,2017-02-08T16:43:02.460Z,"1km E of San Ramon, California",earthquake,0.12,0.19,0.155,105,reviewed,nc,nc
2015-11-10T06:53:24.850Z,37.396,-121.7825,1.51,2.61,md,114,37,0.02523,0.11,nc,nc72553641,2017-09-14T17:42:58.018Z,"3km ENE of East Foothills, California",earthquake,0.09,0.35,0.152,111,reviewed,nc,nc
2015-11-10T09:14:14.230Z,38.3043333,-119.4448333,8.95,2.76,md,63,68,0.04505,0.09,nc,nc72553676,2018-07-12T14:29:12.581Z,"19km WNW of Bridgeport, California",earthquake,0.15,0.37,0.291,70,reviewed,nc,nc
2015-11-10T21:00:12.000Z,47.9961667,-124.634,37.85,2.62,ml,18,200,0.06669,0.4,uw,uw61103666,2016-07-22T20:00:26.540Z,"19km WNW of Forks, Washington",earthquake,1.64,1.38,0.133,60,reviewed,uw,uw
2015-11-12T13:33:03.870Z,38.8245,-122.7771667,1.63,2.78,md,69,43,0.008108,0.05,nc,nc72554631,2017-02-08T17:15:52.800Z,"4km W of Cobb, California",earthquake,0.09,0.1,0.2,75,reviewed,nc,nc
2015-11-12T16:16:30.550Z,45.6816667,-122.7548333,22.196,2.69,ml,41,67,0.07065,0.14,uw,uw61104171,2016-07-22T20:00:29.740Z,"4km SW of Felida, Washington",earthquake,0.29,0.43,0.168,103,reviewed,uw,uw
2015-11-12T16:21:21.761Z,41.8657,-119.6087,8.4,2.7,ml,8,76.26,0.164,0.1574,nn,nn00518663,2018-06-30T00:07:08.195Z,"70km ESE of Lakeview, Oregon",earthquake,,3.2,0.26,5,reviewed,nn,nn
2015-11-12T16:42:54.510Z,40.194,-121.0535,3,2.73,md,26,82,0.1982,0.11,nc,nc72554711,2017-02-08T17:16:43.320Z,"10km NW of Greenville, California",earthquake,0.33,1.95,0.152,66,reviewed,nc,nc
2015-11-12T19:35:16.862Z,41.8681,-119.6145,9.3,2.5,ml,9,76.38,0.159,0.1851,nn,nn00518691,2018-06-30T00:07:09.314Z,"70km ESE of Lakeview, Oregon",earthquake,,3.5,0.28,6,reviewed,nn,nn
2015-11-12T19:35:38.930Z,41.8886,-119.6136,6.8,2.8,ml,5,178.98,0.149,0.1869,nn,nn00518694,2018-06-30T00:07:11.201Z,"69km ESE of Lakeview, Oregon",earthquake,,7.1,0.33,5,reviewed,nn,nn
2015-11-13T05:29:17.430Z,40.3038333,-124.595,17.99,2.77,md,44,233,0.2378,0.16,nc,nc72554911,2017-02-08T17:19:32.380Z,"41km SW of Ferndale, California",earthquake,0.64,0.26,0.194,47,reviewed,nc,nc
2015-11-15T21:23:07.580Z,40.4215,-125.4081667,29.34,2.79,ml,18,316,0.818,0.21,nc,nc72556016,2017-02-08T17:38:18.324Z,"98km W of Ferndale, California",earthquake,2.21,14.32,0.151,9,reviewed,nc,nc
2015-11-16T05:41:46.290Z,40.5615,-125.0628333,24.36,2.8,md,28,254,0.5595,0.17,nc,nc72556181,2017-02-08T17:40:26.737Z,"67km W of Ferndale, California",earthquake,1.53,14.17,0.139,24,reviewed,nc,nc
2015-11-17T09:33:00.880Z,38.8256667,-122.8468333,1.82,2.79,md,57,41,0.008108,0.05,nc,nc72556706,2017-02-08T17:51:53.530Z,"9km NW of The Geysers, California",earthquake,0.12,0.14,0.228,52,reviewed,nc,nc
2015-11-18T09:47:14.590Z,41.3381667,-124.5213333,17,3.14,ml,57,195,0.3784,0.22,nc,nc72557081,2017-02-08T17:57:08.660Z,"49km NW of Westhaven-Moonstone, California",earthquake,0.47,0.96,0.15,19,reviewed,nc,nc
2015-11-18T10:24:39.890Z,38.7998333,-122.772,1.21,2.63,md,59,31,0.01441,0.05,nc,nc72557096,2017-02-08T17:57:19.090Z,"2km NNW of The Geysers, California",earthquake,0.1,0.15,0.201,50,reviewed,nc,nc
2015-11-18T14:15:06.060Z,46.537,-121.6131667,-1.43,2.64,ml,21,207,0.02058,0.12,uw,uw61091382,2016-07-22T20:00:37.290Z,"8km SSE of Packwood, Washington",earthquake,0.63,0.8,0.155,91,reviewed,uw,uw
2015-11-18T20:34:33.410Z,43.5085,-126.8205,4.15,3.2,md,26,291,2.281,2.07,uw,uw61091492,2016-07-22T20:00:38.490Z,off the coast of Oregon,earthquake,21.31,31.61,0.662,2,reviewed,uw,uw
2015-11-19T01:40:02.547Z,41.8696,-119.619,12.9,4.2,ml,8,76.44,0.156,0.2441,nn,nn00519379,2018-06-30T00:07:31.055Z,"69km ESE of Lakeview, Oregon",earthquake,,3.3,0.3,5,reviewed,nn,nn
2015-11-19T01:50:17.403Z,41.8731,-119.6231,12.1,4,ml,8,76.62,0.151,0.1882,nn,nn00519381,2018-06-30T00:07:31.354Z,"69km ESE of Lakeview, Oregon",earthquake,,3.1,0.29,5,reviewed,nn,nn
2015-11-19T02:01:42.079Z,41.8816,-119.6294,11.4,2.6,ml,8,122.28,0.142,0.2306,nn,nn00519382,2018-06-30T00:07:31.869Z,"68km ESE of Lakeview, Oregon",earthquake,,2.4,0.33,5,reviewed,nn,nn
2015-11-19T02:15:32.372Z,41.8702,-119.6253,10.5,2.5,ml,8,76.47,0.151,0.2008,nn,nn00519385,2018-06-30T00:07:32.174Z,"69km ESE of Lakeview, Oregon",earthquake,,2.9,0.26,5,reviewed,nn,nn
2015-11-19T02:17:39.847Z,41.8701,-119.6182,11,2.7,ml,7,76.48,0.156,0.2202,nn,nn00519386,2018-06-30T00:07:32.284Z,"69km ESE of Lakeview, Oregon",earthquake,,3.4,0.32,5,reviewed,nn,nn
2015-11-19T03:33:45.110Z,42.9786667,-126.789,16.83,3.25,ml,16,304,1.806,0.54,uw,uw61091692,2016-07-22T20:00:39.040Z,off the coast of Oregon,earthquake,2.87,38.09,0.131,5,reviewed,uw,uw
2015-11-19T05:27:21.540Z,41.8739,-119.6195,10.8,3.4,ml,8,123.11,0.153,0.1842,nn,nn00519423,2018-06-30T00:07:33.704Z,"69km ESE of Lakeview, Oregon",earthquake,,2.9,0.51,5,reviewed,nn,nn
2015-11-19T05:48:48.019Z,41.8726,-119.6371,11.3,2.8,ml,8,121.35,0.143,0.2681,nn,nn00519429,2018-06-30T00:07:33.914Z,"68km ESE of Lakeview, Oregon",earthquake,,2.9,0.35,5,reviewed,nn,nn
2015-11-19T05:50:58.939Z,41.8702,-119.6115,10.7,3,ml,8,117.09,0.16,0.1992,nn,nn00519431,2018-06-30T00:07:34.025Z,"70km ESE of Lakeview, Oregon",earthquake,,2.6,0.4,5,reviewed,nn,nn
2015-11-19T08:02:30.570Z,46.2505,-122.4445,17.42,2.66,ml,33,79,0.08437,0.16,uw,uw61091802,2016-07-22T20:00:39.310Z,"35km E of Castle Rock, Washington",earthquake,0.39,0.65,0.171,103,reviewed,uw,uw
2015-11-19T09:56:03.864Z,41.8651,-119.6165,10.6,3.4,ml,8,76.23,0.16,0.1681,nn,nn00519443,2018-06-30T00:07:34.627Z,"70km ESE of Lakeview, Oregon",earthquake,,3,0.36,5,reviewed,nn,nn
2015-11-19T10:10:50.393Z,41.8714,-119.6271,11.3,2.5,ml,6,207.86,0.15,0.2029,nn,nn00519456,2018-06-30T00:07:34.845Z,"69km ESE of Lakeview, Oregon",earthquake,,2.7,0.28,5,reviewed,nn,nn
2015-11-19T12:18:02.861Z,41.8794,-119.6461,10.6,2.8,ml,7,76.89,0.133,0.218,nn,nn00519455,2018-06-30T00:07:34.947Z,"67km ESE of Lakeview, Oregon",earthquake,,2.7,0.3,5,reviewed,nn,nn
2015-11-19T18:28:09.790Z,36.9835,-121.6348333,7.97,2.82,md,79,31,0.05766,0.08,nc,nc72557706,2017-02-08T18:04:57.060Z,"6km WSW of Gilroy, California",earthquake,0.11,0.38,0.163,116,reviewed,nc,nc
2015-11-19T21:53:14.810Z,37.9391667,-122.1096667,11.63,2.76,md,87,49,0.02793,0.15,nc,nc72557796,2017-02-08T18:05:34.010Z,"4km WSW of Pleasant Hill, California",earthquake,0.18,0.28,0.125,58,reviewed,nc,nc
2015-11-20T02:46:03.537Z,41.8564,-119.6304,11.4,3,ml,8,105.41,0.157,0.1896,nn,nn00519580,2018-06-30T00:07:42.007Z,"69km ESE of Lakeview, Oregon",earthquake,,2.9,0.3,5,reviewed,nn,nn
2015-11-20T06:26:17.180Z,47.8601667,-122.4801667,27.14,2.69,ml,56,32,0.06131,0.32,uw,uw61092202,2017-05-10T08:27:34.850Z,"6km N of Kingston, Washington",earthquake,0.47,0.73,0.139,140,reviewed,uw,uw
2015-11-21T20:00:08.577Z,41.8532,-119.6378,11.7,3.1,ml,8,75.62,0.155,0.2452,nn,nn00519826,2018-06-30T00:07:51.577Z,"69km ESE of Lakeview, Oregon",earthquake,,3.2,0.4,5,reviewed,nn,nn
2015-11-21T21:12:14.840Z,40.4041667,-124.9838333,4.72,2.54,md,29,272,0.4982,0.21,nc,nc72558731,2017-02-08T18:18:23.553Z,"63km WSW of Ferndale, California",earthquake,1.06,1.36,0.176,32,reviewed,nc,nc
2015-11-22T01:24:56.160Z,38.8053333,-122.7361667,1.92,2.53,md,70,44,0.01532,0.08,nc,nc72558811,2017-02-08T18:19:12.890Z,"2km SSW of Cobb, California",earthquake,0.13,0.23,0.229,63,reviewed,nc,nc
2015-11-22T06:02:42.540Z,51.6976,-131.0657,10,4.5,mwr,,,,0.99,us,us100040a1,2016-02-18T04:48:48.040Z,"209km WSW of Bella Bella, Canada",earthquake,8.6,2,,,reviewed,pgc,pgc
2015-11-22T06:43:42.640Z,51.6651,-131.0669,10,4.5,mwr,,,,0.99,us,us100040a5,2016-02-18T04:48:48.040Z,"210km WSW of Bella Bella, Canada",earthquake,8.7,2,,,reviewed,pgc,pgc
2015-11-23T00:02:18.310Z,40.3128333,-125.1136667,-0.13,2.65,md,34,295,0.6144,0.22,nc,nc72559336,2017-02-08T18:27:30.872Z,offshore Northern California,earthquake,1.16,0.88,0.122,32,reviewed,nc,nc
